Step,AgenteID,Evento,Valor,Pos_X,Pos_Y
169,4,CAMBIO_RUTA,Puerta_simple_1 -> Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,13.972574646694229,10.125422713080194
169,2,RECALCULO,Fuego detectado,8.545312436717142,10.78503166748246
169,2,CAMBIO_RUTA,Puerta_simple_1 -> Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,8.545312436717142,10.78503166748246
169,11,RECALCULO,Fuego detectado,15.468840606998253,10.658711198741845
169,11,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,15.468840606998253,10.658711198741845
169,13,RECALCULO,Fuego detectado,11.358462888568077,8.535455891187295
169,13,CAMBIO_RUTA,Puerta_simple_1 -> Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,11.358462888568077,8.535455891187295
169,8,RECALCULO,Fuego detectado,10.34511899742379,9.005553596652842
169,8,CAMBIO_RUTA,Puerta_simple_1 -> Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,10.34511899742379,9.005553596652842
218,SYSTEM,FUEGO_CREADO,"Pos: 25.0819311827957,2.152125610807703",25.0819311827957,2.152125610807703
219,10,RECALCULO,Fuego detectado,16.83449339162305,11.181456585158038
219,10,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,16.83449339162305,11.181456585158038
219,14,RECALCULO,Fuego detectado,10.519403106741768,8.893574077697588
219,3,RECALCULO,Fuego detectado,11.648863198268252,7.7640223802304185
219,5,RECALCULO,Fuego detectado,12.034143192303315,7.402886038064874
219,5,CAMBIO_RUTA,Habitacion_5 -> Puerta_simple_1 -> Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,12.034143192303315,7.402886038064874
219,9,RECALCULO,Fuego detectado,23.024167974699722,1.9902199977582815
219,9,CAMBIO_RUTA,Habitacion_4 -> Puerta_simple_3 -> Habitacion_9 -> Salida_5,23.024167974699722,1.9902199977582815
219,8,RECALCULO,Fuego detectado,10.87787191755317,8.547393028765109
219,13,RECALCULO,Fuego detectado,15.483904306059507,10.693665741156464
219,13,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,15.483904306059507,10.693665741156464
219,11,RECALCULO,Fuego detectado,20.093132354917504,12.560269988294671
219,11,CAMBIO_RUTA,Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,20.093132354917504,12.560269988294671
219,1,RECALCULO,Fuego detectado,17.363462897706587,11.540447899462967
219,1,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,17.363462897706587,11.540447899462967
219,4,RECALCULO,Fuego detectado,18.61240069964344,11.988756874837998
219,4,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,18.61240069964344,11.988756874837998
219,12,RECALCULO,Fuego detectado,14.644172554550176,10.290422847003859
219,12,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,14.644172554550176,10.290422847003859
219,2,RECALCULO,Fuego detectado,9.588315807477379,12.48024989749698
219,7,RECALCULO,Fuego detectado,22.679761555051563,13.535581376100463
